id_frame;id_object;x_coord;y_coord;width;height;obj_class;obj_proba(%)
249;4;631;222;72;35;car;63.0
249;5;714;225;57;29;car;63.0
249;6;760;225;56;29;car;57.0
250;0;450;234;32;69;person;68.0
250;1;542;235;29;59;person;66.0
250;2;559;233;24;56;person;57.0
250;3;630;249;228;146;car;66.0
250;4;713;225;56;29;car;62.0
250;5;631;223;71;34;car;61.0
250;6;762;225;54;29;car;55.0
251;0;450;234;32;69;person;68.0
251;1;542;235;29;59;person;66.0
251;2;559;232;25;57;person;57.0
251;3;630;249;228;146;car;67.0
251;4;714;225;55;29;car;62.0
251;5;632;223;70;34;car;61.0
251;6;763;225;53;29;car;55.0
252;0;450;234;32;69;person;68.0
252;1;542;234;29;60;person;66.0
252;2;559;232;25;57;person;57.0
252;3;629;248;229;147;car;67.0
252;4;631;223;70;34;car;61.0
252;5;713;224;55;30;car;61.0
253;0;450;234;32;69;person;66.0
253;1;542;234;28;59;person;65.0
253;2;561;232;25;56;person;57.0
253;3;630;248;229;147;car;66.0
253;4;631;222;69;35;car;62.0
253;5;713;224;53;30;car;61.0
254;0;450;234;33;69;person;67.0
254;1;541;233;30;60;person;65.0
254;2;562;232;25;56;person;57.0
254;3;630;248;229;147;car;66.0
254;4;631;222;70;35;car;62.0
254;5;713;224;52;30;car;61.0
255;0;450;235;32;68;person;66.0
255;1;541;233;29;60;person;65.0
255;2;562;232;25;56;person;57.0
255;3;630;248;229;147;car;66.0
255;4;631;222;70;35;car;61.0
255;5;712;223;55;31;car;60.0
256;0;450;235;32;68;person;66.0
256;1;542;233;28;60;person;65.0
256;2;562;232;25;56;person;57.0
256;3;630;248;229;147;car;66.0
256;4;631;222;70;35;car;61.0
256;5;712;224;55;30;car;60.0
257;0;450;235;32;68;person;66.0
257;1;542;234;28;59;person;65.0
257;2;562;232;25;56;person;57.0
257;3;630;248;229;147;car;66.0
257;4;631;222;70;34;car;61.0
257;5;713;224;53;30;car;61.0
258;0;450;235;32;68;person;67.0
258;1;542;234;28;59;person;65.0
258;2;562;232;25;56;person;57.0
258;3;630;248;229;146;car;66.0
258;4;631;222;69;35;car;61.0
258;5;714;224;52;30;car;61.0
259;0;450;235;32;68;person;67.0
259;1;542;234;28;59;person;65.0
259;2;562;232;25;56;person;58.0
259;3;630;248;229;147;car;66.0
259;4;631;222;69;34;car;61.0
259;5;714;224;52;30;car;61.0
259;6;762;225;52;29;car;55.0
260;0;450;234;32;69;person;67.0
260;1;542;233;28;61;person;65.0
260;2;562;232;25;56;person;57.0
260;3;630;247;229;148;car;66.0
260;4;714;224;52;29;car;62.0
260;5;631;222;69;34;car;62.0
260;6;762;225;53;29;car;56.0
261;0;450;234;32;69;person;67.0
261;1;542;234;28;60;person;65.0
261;2;562;232;24;56;person;58.0
261;3;630;247;229;148;car;66.0
261;4;713;224;53;29;car;62.0
261;5;632;222;68;34;car;62.0
261;6;762;225;53;29;car;56.0
262;0;450;234;32;70;person;67.0
262;1;542;234;29;59;person;65.0
262;2;562;232;24;56;person;57.0
262;3;630;247;229;148;car;65.0
262;4;712;224;54;29;car;62.0
262;5;631;222;70;34;car;62.0
262;6;761;225;54;29;car;56.0
263;0;449;234;33;69;person;67.0
263;1;542;234;29;59;person;65.0
263;2;562;232;24;56;person;57.0
263;3;630;247;229;148;car;66.0
263;4;711;223;55;31;car;62.0
263;5;631;222;70;34;car;62.0
264;0;450;234;32;69;person;67.0
264;1;542;234;28;59;person;65.0
264;2;562;232;24;56;person;58.0
264;3;630;247;229;148;car;65.0
264;4;711;223;54;30;car;62.0
264;5;632;222;71;34;car;62.0
264;6;761;224;54;30;car;56.0
265;0;450;234;32;69;person;67.0
265;1;542;235;28;58;person;65.0
265;2;562;232;24;56;person;58.0
265;3;630;247;229;147;car;66.0
265;4;632;222;70;34;car;62.0
265;5;712;223;52;30;car;62.0
266;0;450;234;32;69;person;67.0
266;1;542;235;28;58;person;65.0
266;2;562;233;24;55;person;58.0
266;3;630;247;229;147;car;66.0
266;4;632;222;71;34;car;62.0
266;5;712;223;52;30;car;61.0
267;0;450;235;32;68;person;67.0
267;1;542;234;28;59;person;65.0
267;2;562;232;25;56;person;58.0
267;3;630;247;229;147;car;66.0
267;4;632;222;70;34;car;62.0
267;5;712;223;52;30;car;61.0
268;0;449;234;33;69;person;67.0
268;1;542;234;29;59;person;65.0
268;2;563;232;25;55;person;57.0
268;3;630;248;229;147;car;66.0
268;4;631;222;70;34;car;62.0
268;5;713;223;51;30;car;61.0
269;0;450;234;32;70;person;67.0
269;1;542;233;29;60;person;65.0
269;2;562;232;25;55;person;57.0
269;3;630;247;229;147;car;65.0
269;4;631;222;70;34;car;63.0
269;5;713;223;52;30;car;62.0
269;6;760;224;55;30;car;56.0
270;0;450;234;32;70;person;68.0
270;1;542;233;29;60;person;65.0
270;2;562;232;25;55;person;58.0
270;3;630;247;228;147;car;65.0
270;4;631;222;69;34;car;63.0
270;5;713;223;53;30;car;63.0
270;6;760;224;55;30;car;56.0
271;0;449;234;33;70;person;68.0
271;1;542;233;29;60;person;65.0
271;2;562;232;25;55;person;58.0
271;3;630;247;228;147;car;65.0
271;4;632;222;68;34;car;63.0
271;5;714;223;52;30;car;63.0
271;6;760;225;55;29;car;57.0
272;0;450;234;32;70;person;68.0
272;1;542;234;29;60;person;66.0
272;2;562;233;24;55;person;58.0
272;3;630;247;228;147;car;66.0
272;4;631;222;68;34;car;62.0
272;5;714;223;53;30;car;62.0
272;6;760;225;55;30;car;57.0
273;0;449;234;33;70;person;68.0
273;1;542;234;29;60;person;66.0
273;2;561;232;25;56;person;58.0
273;3;630;247;228;147;car;65.0
273;4;715;223;52;30;car;63.0
273;5;631;222;67;34;car;63.0
273;6;760;224;55;30;car;58.0
274;0;449;233;33;71;person;68.0
274;1;542;233;29;61;person;65.0
274;2;562;232;24;56;person;58.0
274;3;630;248;228;146;car;66.0
274;4;632;222;67;34;car;64.0
274;5;716;223;51;29;car;63.0
274;6;760;224;54;30;car;59.0
275;0;449;234;33;70;person;68.0
275;1;542;233;28;61;person;66.0
275;2;562;232;24;56;person;58.0
275;3;630;247;228;147;car;66.0
275;4;632;222;67;33;car;64.0
275;5;716;223;51;29;car;64.0
275;6;760;224;54;30;car;59.0
276;0;449;234;33;70;person;68.0
276;1;542;233;29;61;person;66.0
276;2;562;232;25;56;person;58.0
276;3;630;247;228;147;car;66.0
276;4;632;221;67;34;car;64.0
276;5;717;223;50;29;car;63.0
276;6;760;224;54;31;car;60.0
277;0;449;234;33;70;person;68.0
277;1;542;233;29;61;person;65.0
277;2;562;232;24;56;person;58.0
277;3;630;248;228;146;car;65.0
277;4;632;222;66;33;car;64.0
277;5;717;223;49;29;car;63.0
277;6;761;224;53;31;car;60.0
278;0;449;234;33;70;person;67.0
278;1;542;233;29;61;person;65.0
278;2;562;232;25;56;person;58.0
278;3;630;248;228;146;car;65.0
278;4;632;222;66;33;car;64.0
278;5;717;223;49;29;car;63.0
278;6;761;224;53;31;car;59.0
279;0;449;234;33;70;person;67.0
279;1;542;233;29;61;person;65.0
279;2;562;232;25;56;person;58.0
279;3;630;248;228;146;car;65.0
279;4;632;222;67;33;car;64.0
279;5;716;223;49;29;car;63.0
279;6;762;224;52;32;car;58.0
280;0;449;234;33;70;person;68.0
280;1;542;233;29;61;person;66.0
280;2;562;232;25;56;person;58.0
280;3;630;248;228;146;car;65.0
280;4;632;221;67;34;car;64.0
280;5;717;223;48;29;car;63.0
280;6;762;224;52;32;car;59.0
281;0;449;234;33;70;person;68.0
281;1;542;233;29;61;person;65.0
281;2;562;232;25;56;person;58.0
281;3;630;248;228;146;car;65.0
281;4;632;221;67;35;car;64.0
281;5;716;222;50;31;car;62.0
281;6;761;224;53;32;car;58.0
282;0;449;234;33;70;person;68.0
282;1;541;233;30;61;person;66.0
282;2;563;232;24;56;person;58.0
282;3;630;248;228;146;car;65.0
282;4;631;222;67;34;car;62.0
282;5;715;223;51;30;car;61.0
282;6;761;225;53;31;car;56.0
283;0;449;234;33;70;person;68.0
283;1;542;233;29;61;person;66.0
283;2;562;232;25;55;person;58.0
283;3;630;248;229;147;car;65.0
283;4;630;222;67;34;car;61.0
283;5;713;222;55;32;car;61.0
283;6;761;225;54;32;car;55.0
284;0;449;234;33;69;person;68.0
284;1;542;233;30;61;person;65.0
284;2;563;232;25;55;person;57.0
284;3;630;248;229;147;car;65.0
284;4;630;222;68;35;car;61.0
284;5;712;222;57;33;car;61.0
285;0;449;234;33;69;person;67.0
285;1;542;233;29;61;person;65.0
285;2;563;232;25;55;person;58.0
285;3;630;248;229;147;car;65.0
285;4;630;222;69;35;car;62.0
285;5;712;223;57;32;car;61.0
286;0;448;234;34;70;person;67.0
286;1;542;233;29;61;person;65.0
286;2;563;232;25;55;person;58.0
286;3;629;248;230;147;car;65.0
286;4;630;222;69;35;car;62.0
286;5;713;223;54;31;car;61.0
286;6;762;225;54;32;car;56.0
287;0;449;233;33;71;person;68.0
287;1;542;233;29;61;person;65.0
287;2;563;232;25;55;person;58.0
287;3;629;248;230;147;car;65.0
287;4;630;222;69;35;car;62.0
287;5;712;223;55;31;car;62.0
287;6;763;225;53;32;car;56.0
288;0;449;233;33;71;person;68.0
288;1;542;233;29;61;person;65.0
288;2;563;232;25;55;person;58.0
288;3;630;249;228;146;car;65.0
288;4;631;222;69;34;car;64.0
288;5;713;223;53;31;car;63.0
288;6;763;225;52;31;car;56.0
289;0;449;233;33;71;person;68.0
289;1;542;233;29;61;person;66.0
289;2;563;232;24;55;person;58.0
289;3;630;248;228;147;car;65.0
289;4;630;222;70;35;car;64.0
289;5;713;223;54;31;car;63.0
289;6;763;225;51;30;car;55.0
290;0;448;233;34;71;person;68.0
290;1;542;233;29;61;person;66.0
290;2;563;232;25;55;person;58.0
290;3;630;249;228;146;car;65.0
290;4;630;222;70;35;car;65.0
290;5;713;222;54;32;car;63.0
290;6;764;225;51;30;car;56.0
291;0;448;233;34;71;person;68.0
291;1;542;233;29;61;person;65.0
291;2;563;232;25;55;person;58.0
291;3;631;221;71;35;car;66.0
291;4;630;249;228;145;car;65.0
291;5;714;222;53;31;car;64.0
291;6;763;224;52;32;car;57.0
292;0;448;233;34;71;person;68.0
292;1;542;233;29;61;person;65.0
292;2;563;232;25;55;person;58.0
292;3;631;221;70;36;car;66.0
292;4;630;249;228;145;car;65.0
292;5;714;222;54;32;car;64.0
292;6;763;224;52;32;car;57.0
293;0;449;233;33;71;person;68.0
293;1;542;233;29;61;person;66.0
293;2;563;232;24;55;person;58.0
293;3;631;221;71;35;car;66.0
293;4;630;249;228;146;car;66.0
293;5;714;222;54;32;car;64.0
293;6;763;224;52;32;car;57.0
294;0;449;233;33;71;person;68.0
294;1;542;233;29;61;person;66.0
294;2;563;232;24;55;person;58.0
294;3;631;221;72;35;car;66.0
294;4;629;249;229;146;car;66.0
294;5;715;222;52;31;car;64.0
294;6;764;224;51;32;car;58.0
295;0;449;233;33;71;person;68.0
295;1;542;233;29;61;person;66.0
295;2;563;232;24;55;person;58.0
295;3;631;221;71;36;car;66.0
295;4;629;249;229;146;car;65.0
295;5;714;222;53;31;car;64.0
295;6;763;224;51;32;car;57.0
296;0;449;233;33;71;person;68.0
296;1;542;233;29;61;person;66.0
296;2;562;232;25;55;person;58.0
296;3;631;221;70;35;car;66.0
296;4;630;249;228;145;car;65.0
296;5;714;222;53;31;car;64.0
296;6;764;225;51;31;car;57.0
297;0;449;233;33;71;person;68.0
297;1;542;234;29;60;person;66.0
297;2;562;232;25;55;person;58.0
297;3;631;221;70;35;car;66.0
297;4;629;249;229;145;car;65.0
297;5;713;222;54;31;car;65.0
297;6;764;225;51;30;car;58.0
298;0;449;234;33;69;person;68.0
298;1;541;234;29;60;person;66.0
298;2;561;231;25;57;person;58.0
298;3;629;247;230;147;car;68.0
298;4;631;221;72;35;car;66.0
298;5;710;222;57;32;car;66.0
298;6;763;224;52;32;car;58.0
299;0;449;234;33;69;person;68.0
299;1;541;235;29;59;person;67.0
299;2;560;231;24;58;person;58.0
299;3;628;246;232;149;car;68.0
299;4;709;222;60;32;car;64.0
299;5;630;222;72;34;car;64.0
299;6;763;225;53;30;car;57.0
300;0;449;234;33;69;person;69.0
300;1;542;236;29;58;person;67.0
300;2;559;231;25;58;person;59.0
300;3;628;246;231;149;car;67.0
300;4;708;222;62;32;car;64.0
300;5;630;222;73;34;car;63.0
300;6;765;225;52;30;car;57.0
301;0;449;233;34;70;person;69.0
301;1;542;236;29;58;person;67.0
301;2;559;231;25;58;person;59.0
301;3;629;246;230;149;car;67.0
301;4;708;222;61;32;car;65.0
301;5;631;222;72;34;car;64.0
301;6;765;225;52;30;car;59.0
302;0;449;233;34;70;person;69.0
302;1;542;235;29;59;person;67.0
302;2;560;232;24;57;person;58.0
302;3;629;246;230;149;car;67.0
302;4;631;222;70;34;car;65.0
302;5;712;223;55;31;car;65.0
302;6;769;225;47;31;car;61.0
303;0;449;233;34;71;person;69.0
303;1;542;236;29;58;person;67.0
303;2;560;232;24;57;person;58.0
303;3;629;246;230;149;car;66.0
303;4;631;222;70;34;car;65.0
303;5;712;222;55;32;car;65.0
303;6;770;225;45;30;car;59.0
304;0;449;233;34;70;person;69.0
304;1;542;236;29;58;person;67.0
304;2;559;232;24;57;person;58.0
304;3;629;247;230;148;car;66.0
304;4;631;222;69;34;car;65.0
304;5;714;223;52;30;car;64.0
304;6;771;225;44;30;car;59.0
305;0;449;233;34;70;person;69.0
305;1;542;236;29;58;person;67.0
305;2;559;232;24;57;person;58.0
305;3;629;247;230;148;car;66.0
305;4;631;222;69;34;car;65.0
305;5;715;223;50;30;car;64.0
305;6;772;225;43;30;car;58.0
306;0;449;233;34;71;person;69.0
306;1;543;236;29;58;person;67.0
306;2;558;231;25;58;person;58.0
306;3;630;247;229;148;car;66.0
306;4;632;222;68;34;car;65.0
306;5;714;223;51;30;car;64.0
306;6;771;225;45;31;car;60.0
307;0;449;233;34;70;person;69.0
307;1;543;236;29;58;person;67.0
307;2;559;232;24;57;person;59.0
307;3;629;246;230;149;car;66.0
307;4;632;222;68;34;car;64.0
307;5;712;222;53;31;car;64.0
307;6;772;225;44;31;car;59.0
308;0;449;233;34;70;person;69.0
308;1;543;236;29;58;person;68.0
308;2;558;231;25;58;person;59.0
308;3;629;246;230;149;car;66.0
308;4;711;222;54;32;car;64.0
308;5;631;222;69;34;car;64.0
308;6;772;225;45;31;car;59.0
309;0;449;234;34;69;person;69.0
309;1;543;236;29;58;person;67.0
309;2;558;231;24;58;person;59.0
309;3;629;245;231;151;car;66.0
309;4;709;222;59;32;car;63.0
309;5;631;222;69;34;car;63.0
309;6;770;226;49;31;car;58.0
310;0;449;233;34;70;person;69.0
310;1;543;235;29;59;person;67.0
310;2;558;231;25;58;person;58.0
310;3;629;245;231;151;car;66.0
310;4;709;222;59;32;car;64.0
310;5;631;222;68;34;car;63.0
310;6;772;225;47;32;car;58.0
311;0;449;234;34;69;person;68.0
311;1;543;235;29;59;person;67.0
311;2;557;231;26;58;person;58.0
311;3;629;245;230;151;car;66.0
311;4;708;222;63;34;car;64.0
311;5;630;222;70;34;car;62.0
311;6;771;224;48;34;car;58.0
312;0;449;234;34;70;person;69.0
312;1;543;236;29;58;person;67.0
312;2;557;231;25;58;person;58.0
312;3;629;244;230;152;car;66.0
312;4;706;222;66;35;car;64.0
312;5;630;221;71;35;car;62.0
312;6;771;224;49;35;car;58.0
313;0;449;234;34;70;person;69.0
313;1;543;236;29;58;person;67.0
313;2;557;231;25;59;person;58.0
313;3;629;244;230;152;car;66.0
313;4;707;221;63;36;car;63.0
313;5;630;221;72;35;car;62.0
313;6;772;224;46;35;car;56.0
314;0;450;233;33;71;person;69.0
314;1;543;236;29;58;person;67.0
314;2;557;231;25;58;person;58.0
314;3;629;244;230;152;car;66.0
314;4;708;221;61;36;car;62.0
314;5;630;221;71;35;car;62.0
315;0;450;234;33;70;person;69.0
315;1;543;236;29;58;person;67.0
315;2;557;231;25;58;person;58.0
315;3;629;244;230;152;car;66.0
315;4;707;221;64;35;car;61.0
315;5;629;221;72;35;car;61.0
316;0;450;234;33;69;person;68.0
316;1;543;235;29;59;person;67.0
316;2;557;231;25;59;person;58.0
316;3;629;245;230;150;car;65.0
316;4;708;221;61;35;car;61.0
316;5;629;221;72;35;car;60.0
317;0;450;234;33;69;person;69.0
317;1;543;236;29;58;person;67.0
317;2;557;231;25;59;person;58.0
317;3;628;245;231;151;car;66.0
317;4;709;221;59;35;car;61.0
317;5;630;221;72;35;car;60.0
318;0;450;234;33;69;person;69.0
318;1;543;236;29;58;person;67.0
318;2;557;231;25;59;person;58.0
318;3;628;245;231;150;car;66.0
318;4;709;221;59;35;car;62.0
318;5;630;221;72;35;car;61.0
319;0;450;234;33;69;person;68.0
319;1;543;236;29;58;person;67.0
319;2;557;231;25;59;person;58.0
319;3;628;246;231;149;car;65.0
319;4;709;221;59;34;car;63.0
319;5;630;221;73;35;car;62.0
320;0;450;234;33;69;person;69.0
320;1;543;236;29;58;person;67.0
320;2;557;231;25;59;person;58.0
320;3;628;246;231;149;car;65.0
320;4;708;221;61;34;car;63.0
320;5;630;221;73;35;car;62.0
321;0;450;234;33;69;person;69.0
321;1;543;236;29;58;person;67.0
321;2;557;231;25;59;person;58.0
321;3;628;246;231;149;car;66.0
321;4;708;221;62;34;car;63.0
321;5;630;221;73;35;car;62.0
321;6;773;224;47;34;car;55.0
322;0;450;234;33;69;person;69.0
322;1;543;236;29;58;person;67.0
322;2;557;231;25;59;person;58.0
322;3;628;246;231;149;car;66.0
322;4;708;222;62;33;car;63.0
322;5;630;221;71;35;car;62.0
322;6;773;224;46;33;car;56.0
323;0;450;234;33;69;person;69.0
323;1;543;235;29;59;person;67.0
323;2;557;231;25;59;person;58.0
323;3;628;245;231;150;car;66.0
323;4;706;222;63;34;car;61.0
323;5;630;221;73;35;car;61.0
324;0;450;234;33;70;person;69.0
324;1;543;236;28;58;person;67.0
324;2;557;231;25;59;person;58.0
324;3;628;246;231;149;car;66.0
324;4;707;222;60;33;car;63.0
324;5;630;221;74;35;car;63.0
324;6;775;225;46;33;car;57.0
325;0;450;234;33;70;person;69.0
325;1;543;235;28;59;person;67.0
325;2;557;231;25;58;person;59.0
325;3;629;246;230;149;car;66.0
325;4;707;222;61;33;car;64.0
325;5;630;221;74;35;car;63.0
325;6;775;225;48;33;car;59.0
326;0;450;233;33;71;person;69.0
326;1;543;235;28;59;person;67.0
326;2;557;231;25;59;person;58.0
326;3;629;246;230;149;car;66.0
326;4;706;222;64;33;car;64.0
326;5;630;221;71;35;car;62.0
326;6;775;225;48;33;car;59.0
327;0;450;234;33;70;person;69.0
327;1;543;235;28;59;person;67.0
327;2;557;231;25;59;person;58.0
327;3;629;246;230;149;car;66.0
327;4;704;221;69;34;car;65.0
327;5;629;221;73;35;car;62.0
327;6;774;225;49;33;car;59.0
328;0;450;233;33;71;person;69.0
328;1;543;235;28;59;person;67.0
328;2;557;231;25;58;person;58.0
328;3;628;246;231;149;car;66.0
328;4;706;221;66;34;car;64.0
328;5;629;221;73;35;car;63.0
328;6;774;225;48;34;car;58.0
329;0;450;233;33;71;person;69.0
329;1;543;234;28;60;person;67.0
329;2;557;230;24;59;person;58.0
329;3;628;246;231;149;car;66.0
329;4;705;221;67;35;car;64.0
329;5;629;221;75;35;car;63.0
329;6;774;225;47;34;car;57.0
330;0;450;233;33;71;person;68.0
330;1;543;235;28;59;person;67.0
330;2;557;230;24;59;person;58.0
330;3;628;247;231;148;car;67.0
330;4;708;221;61;35;car;65.0
330;5;630;221;77;35;car;64.0
330;6;774;225;46;34;car;57.0
331;0;449;233;33;70;person;68.0
331;1;543;234;28;60;person;66.0
331;2;557;230;25;59;person;58.0
331;3;629;246;230;149;car;67.0
331;4;707;222;64;33;car;65.0
331;5;630;221;76;35;car;65.0
331;6;773;225;48;33;car;60.0
332;0;449;233;33;70;person;68.0
332;1;543;234;28;60;person;67.0
332;2;557;230;25;59;person;58.0
332;3;629;246;229;149;car;66.0
332;4;708;221;63;34;car;66.0
332;5;630;221;76;35;car;65.0
332;6;770;224;50;34;car;60.0
333;0;450;233;32;71;person;68.0
333;1;543;234;28;60;person;67.0
333;2;557;230;24;59;person;58.0
333;3;707;221;65;34;car;66.0
333;4;629;246;230;148;car;66.0
333;5;630;221;77;35;car;65.0
333;6;769;225;51;33;car;60.0
334;0;450;233;32;70;person;68.0
334;1;543;234;28;60;person;67.0
334;2;557;230;25;59;person;58.0
334;3;629;246;230;148;car;66.0
334;4;707;221;64;33;car;66.0
334;5;630;221;76;35;car;65.0
334;6;770;225;49;32;car;59.0
335;0;450;233;32;70;person;68.0
335;1;543;234;28;60;person;67.0
335;2;557;231;25;58;person;58.0
335;3;629;247;230;148;car;66.0
335;4;709;221;61;32;car;65.0
335;5;630;221;74;35;car;65.0
335;6;772;225;48;31;car;59.0
336;0;449;233;33;70;person;68.0
336;1;543;234;28;60;person;67.0
336;2;557;231;25;58;person;58.0
336;3;629;248;230;147;car;66.0
336;4;709;221;62;32;car;64.0
336;5;630;221;73;35;car;64.0
336;6;773;226;48;30;car;57.0
337;0;449;233;33;70;person;68.0
337;1;543;235;28;59;person;67.0
337;2;557;231;25;58;person;58.0
337;3;628;248;231;147;car;66.0
337;4;708;221;63;32;car;64.0
337;5;630;221;72;35;car;64.0
337;6;773;226;50;31;car;59.0
338;0;449;233;33;70;person;68.0
338;1;543;235;28;59;person;67.0
338;2;557;231;25;58;person;58.0
338;3;628;247;231;147;car;66.0
338;4;709;221;62;32;car;64.0
338;5;630;221;71;35;car;64.0
338;6;772;226;50;31;car;58.0
339;0;450;233;32;70;person;68.0
339;1;543;235;28;59;person;67.0
339;2;557;231;24;58;person;58.0
339;3;629;247;230;147;car;66.0
339;4;709;221;62;31;car;65.0
339;5;630;221;72;35;car;65.0
339;6;774;226;50;31;car;61.0
340;0;450;233;32;70;person;68.0
340;1;543;235;28;59;person;67.0
340;2;557;231;25;58;person;58.0
340;3;628;247;231;148;car;66.0
340;4;709;221;63;31;car;65.0
340;5;631;221;70;34;car;64.0
340;6;772;226;51;29;car;61.0
341;0;450;233;32;70;person;68.0
341;1;543;234;28;60;person;67.0
341;2;557;231;25;58;person;58.0
341;3;629;247;230;148;car;66.0
341;4;710;221;61;31;car;65.0
341;5;631;221;70;34;car;64.0
341;6;771;226;50;29;car;60.0
342;0;449;233;33;70;person;68.0
342;1;543;235;28;59;person;67.0
342;2;557;231;25;58;person;58.0
342;3;710;221;61;31;car;66.0
342;4;628;247;231;148;car;65.0
342;5;631;221;70;34;car;64.0
342;6;771;226;50;29;car;61.0
343;0;449;233;33;70;person;68.0
343;1;543;234;28;60;person;67.0
343;2;557;230;25;59;person;58.0
343;3;629;247;229;148;car;66.0
343;4;710;221;62;31;car;65.0
343;5;631;221;70;34;car;64.0
343;6;770;226;50;29;car;60.0
344;0;450;233;33;71;person;68.0
344;1;542;234;29;60;person;67.0
344;2;557;231;25;58;person;58.0
344;3;629;248;229;147;car;66.0
344;4;709;221;62;31;car;64.0
344;5;631;221;71;35;car;64.0
344;6;772;226;48;29;car;58.0
345;0;450;233;32;71;person;68.0
345;1;542;234;29;60;person;67.0
345;2;558;231;24;58;person;58.0
345;3;629;248;229;147;car;66.0
345;4;630;221;72;35;car;63.0
345;5;709;221;60;30;car;63.0
345;6;773;226;46;28;car;56.0
346;0;450;233;32;71;person;68.0
346;1;542;234;29;60;person;67.0
346;2;557;231;25;58;person;58.0
346;3;629;248;229;147;car;66.0
346;4;630;221;73;35;car;63.0
346;5;709;221;61;31;car;63.0
347;0;450;233;32;71;person;68.0
347;1;542;234;29;60;person;67.0
347;2;557;230;25;59;person;58.0
347;3;629;248;229;147;car;67.0
347;4;708;221;63;31;car;63.0
347;5;630;221;73;35;car;62.0
348;0;449;234;33;70;person;68.0
348;1;543;235;29;59;person;67.0
348;2;558;232;24;57;person;58.0
348;3;629;248;230;148;car;65.0
348;4;630;221;70;35;car;64.0
348;5;710;221;63;31;car;64.0
348;6;768;225;54;30;car;56.0
349;0;450;234;32;70;person;67.0
349;1;543;235;28;59;person;66.0
349;2;558;231;24;57;person;58.0
349;3;630;248;230;148;car;65.0
349;4;629;221;70;35;car;63.0
349;5;709;221;65;32;car;63.0
350;0;450;234;32;70;person;67.0
350;1;543;236;28;57;person;66.0
350;2;558;231;25;57;person;57.0
350;3;629;246;231;150;car;65.0
350;4;629;221;70;36;car;63.0
350;5;709;221;65;32;car;63.0
350;6;771;225;50;32;car;56.0
351;0;450;234;32;70;person;67.0
351;1;542;236;29;57;person;66.0
351;2;558;232;24;56;person;57.0
351;3;629;247;231;149;car;65.0
351;4;628;221;70;36;car;62.0
351;5;707;221;69;32;car;62.0
352;0;450;234;32;70;person;67.0
352;1;543;235;28;59;person;67.0
352;2;558;232;24;56;person;57.0
352;3;629;248;231;148;car;65.0
352;4;628;221;70;36;car;62.0
352;5;706;221;70;33;car;61.0
353;0;450;234;32;70;person;67.0
353;1;543;235;28;59;person;67.0
353;2;558;232;24;56;person;57.0
353;3;629;247;231;149;car;65.0
353;4;628;221;70;36;car;62.0
353;5;706;221;69;33;car;61.0
354;0;450;234;32;70;person;67.0
354;1;543;235;28;59;person;66.0
354;2;558;232;24;56;person;57.0
354;3;629;248;231;148;car;65.0
354;4;628;221;70;36;car;63.0
354;5;706;221;69;32;car;61.0
355;0;450;234;32;70;person;67.0
355;1;543;235;28;59;person;66.0
355;2;558;232;24;56;person;57.0
355;3;629;249;231;147;car;65.0
355;4;628;221;70;36;car;62.0
355;5;706;221;69;31;car;60.0
356;0;450;234;32;70;person;67.0
356;1;543;235;28;59;person;67.0
356;2;558;232;24;56;person;57.0
356;3;629;249;231;147;car;65.0
356;4;628;221;70;36;car;63.0
356;5;706;221;69;32;car;62.0
357;0;450;234;32;70;person;67.0
357;1;543;235;28;59;person;67.0
357;2;558;232;24;56;person;57.0
357;3;629;248;230;148;car;65.0
357;4;627;221;71;36;car;62.0
357;5;703;221;75;33;car;61.0
358;0;450;234;32;70;person;67.0
358;1;543;236;28;58;person;67.0
358;2;558;232;24;56;person;57.0
358;3;629;247;231;149;car;64.0
358;4;626;221;73;36;car;62.0
358;5;700;221;79;33;car;61.0
359;0;450;235;32;69;person;67.0
359;1;542;235;29;59;person;67.0
359;2;558;233;25;54;person;56.0
359;3;628;247;232;149;car;64.0
359;4;626;221;74;36;car;61.0
359;5;699;221;80;33;car;60.0
360;0;450;235;32;69;person;67.0
360;1;542;236;29;57;person;66.0
360;2;558;233;25;54;person;56.0
360;3;628;248;232;148;car;63.0
360;4;627;221;75;36;car;60.0
360;5;700;221;78;32;car;58.0
361;0;450;235;32;69;person;67.0
361;1;542;236;29;57;person;66.0
361;2;559;233;24;54;person;56.0
361;3;628;248;232;148;car;64.0
361;4;628;221;74;36;car;60.0
361;5;701;221;76;32;car;58.0
362;0;450;235;32;69;person;67.0
362;1;542;236;29;57;person;66.0
362;2;558;233;25;54;person;56.0
362;3;628;246;232;150;car;64.0
362;4;627;221;74;36;car;59.0
362;5;700;222;77;31;car;56.0
363;0;450;235;33;69;person;67.0
363;1;542;236;29;57;person;67.0
363;2;558;233;25;55;person;56.0
363;3;629;245;231;151;car;63.0
363;4;626;221;74;36;car;57.0
364;0;450;235;33;69;person;67.0
364;1;542;236;29;57;person;67.0
364;2;558;233;25;54;person;56.0
364;3;628;245;232;151;car;63.0
364;4;626;221;73;36;car;58.0
364;5;698;222;82;32;car;56.0
365;0;450;235;33;69;person;67.0
365;1;542;236;29;57;person;67.0
365;2;558;233;25;54;person;56.0
365;3;629;246;231;150;car;63.0
365;4;626;221;74;36;car;58.0
365;5;696;222;85;31;car;56.0
366;0;450;236;33;68;person;67.0
